query_gene,partner_gene,query_uniprot,partner_uniprot,class,U_stratum,original_tuna_prior_pair,prior_train_development_pair,query_training_accession_positive_degree,query_training_accession_sampled_negative_degree,query_training_exact_sequence_positive_degree,query_training_exact_sequence_sampled_negative_degree,query_validation_accession_positive_degree,query_validation_accession_sampled_negative_degree,query_validation_exact_sequence_positive_degree,query_validation_exact_sequence_sampled_negative_degree,partner_training_accession_positive_degree,partner_training_accession_sampled_negative_degree,partner_training_exact_sequence_positive_degree,partner_training_exact_sequence_sampled_negative_degree,partner_validation_accession_positive_degree,partner_validation_accession_sampled_negative_degree,partner_validation_exact_sequence_positive_degree,partner_validation_exact_sequence_sampled_negative_degree,partner_training_seen,partner_positive_degree,partner_positive_degree_fraction
CDK2,ZBTB9,P24941,Q96C00,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,FANCC,P24941,Q00597,U,context,False,False,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,1,20,0.5
CDK2,DVL2,P24941,O14641,U,context,False,False,0,0,0,0,0,0,0,0,118,117,118,117,0,0,0,0,1,118,0.5021097046413502
CDK2,ECSIT,P24941,Q9BQ95,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ZNF605,P24941,Q86T29,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,UPF3A,P24941,Q9H1J1,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,PRDM13,P24941,Q9H4Q3,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,FOXF2,P24941,Q12947,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ZNF283,P24941,Q8N7M2,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,FBXO44,P24941,Q9H4M3,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RAB6C,P24941,Q9H0N0,U,context,False,False,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,2,0.6
CDK2,RRP36,P24941,Q96EU6,U,context,False,False,0,0,0,0,0,0,0,0,15,4,15,4,0,0,0,0,1,15,0.7619047619047619
CDK2,CTCFL,P24941,Q8NI51,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,NMRAL1,P24941,Q9HBL8,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,46,56,46,56,0,0,0.5
CDK2,GPR146,P24941,Q96CH1,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,AIMP2,P24941,Q13155,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,30,32,30,32,0,0,0.5
CDK2,TFAP2A,P24941,P05549,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,PARVG,P24941,Q9HBI0,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,MRO,P24941,Q9BYG7,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,C19orf18,P24941,Q8NEA5,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,EOMES,P24941,O95936,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,DIPK1A,P24941,Q5T7M9,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,PIP4K2B,P24941,P78356,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,SAXO6,P24941,Q8TC05,U,background,False,False,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,1,4,0.5
CDK2,MBIP,P24941,Q9NS73,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,NEK6,P24941,Q9HC98,U,background,False,False,0,0,0,0,0,0,0,0,54,44,54,44,0,0,0,0,1,54,0.55
CDK2,KIAA2013,P24941,Q8IYS2,U,background,False,False,0,0,0,0,0,0,0,0,15,21,15,21,0,0,0,0,1,15,0.42105263157894735
CDK2,CUSTOS,P24941,Q96C57,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TRIP6,P24941,Q15654,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,FBXO45,P24941,P0C2W1,U,background,False,False,0,0,0,0,0,0,0,0,16,21,16,21,0,0,0,0,1,16,0.4358974358974359
CDK2,BMP10,P24941,O95393,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,LMNTD1,P24941,Q8N9Z9,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CA6,P24941,P23280,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,19,15,19,15,0,0,0.5
CDK2,CKM,P24941,P06732,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,LNPK,P24941,Q9C0E8,U,background,False,False,0,0,0,0,0,0,0,0,75,71,75,71,0,0,0,0,1,75,0.5135135135135135
CDK2,TP53TG5,P24941,Q9Y2B4,U,background,False,False,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,2,0.5
CDK2,SARS2,P24941,Q9NP81,U,background,False,False,0,0,0,0,0,0,0,0,24,25,24,25,0,0,0,0,1,24,0.49019607843137253
CDK2,NKAPL,P24941,Q5M9Q1,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RWDD2A,P24941,Q9UIY3,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ZNF474,P24941,Q6S9Z5,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,GPR63,P24941,Q9BZJ6,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,SGPP1,P24941,Q9BX95,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,PGM2L1,P24941,Q6PCE3,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5
CDK2,INPP5E,P24941,Q9NRR6,U,background,False,False,0,0,0,0,0,0,0,0,35,46,35,46,0,0,0,0,1,35,0.43373493975903615
CDK2,ENTPD8,P24941,Q5MY95,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CRK,P24941,P46108,U,background,False,False,0,0,0,0,0,0,0,0,138,151,138,151,0,0,0,0,1,138,0.47766323024054985
CDK2,UXS1,P24941,Q8NBZ7,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,0,0,0.5
CDK2,SAMD1,P24941,Q6SPF0,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,HOXB3,P24941,P14651,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,PSAT1,P24941,Q9Y617,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,11,19,11,19,0,0,0.5
CDK2,C1orf159,P24941,Q96HA4,U,background,False,False,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,1,3,0.6666666666666666
CDK2,SLC23A3,P24941,Q6PIS1,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CIPC,P24941,Q9C0C6,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ASB16,P24941,Q96NS5,U,background,False,False,0,0,0,0,0,0,0,0,3,6,3,6,0,0,0,0,1,3,0.36363636363636365
CDK2,YIPF2,P24941,Q9BWQ6,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,LNX1,P24941,Q8TBB1,U,background,False,False,0,0,0,0,0,0,0,0,186,194,186,194,0,0,0,0,1,186,0.4895287958115183
CDK2,PDE12,P24941,Q6L8Q7,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,25,20,25,20,0,0,0.5
CDK2,RABL3,P24941,Q5HYI8,U,background,False,False,0,0,0,0,0,0,0,0,29,30,29,30,0,0,0,0,1,29,0.4918032786885246
CDK2,SOCS3,P24941,O14543,U,background,False,False,0,0,0,0,0,0,0,0,40,42,40,42,0,0,0,0,1,40,0.4880952380952381
CDK2,FBXO22,P24941,Q8NEZ5,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0.5
CDK2,KIF2B,P24941,Q8N4N8,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TMEM217,P24941,Q8N7C4,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,SLC47A2,P24941,Q86VL8,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TMX3,P24941,Q96JJ7,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,GINS4,P24941,Q9BRT9,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RBMX2,P24941,Q9Y388,U,context,False,False,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,1,22,0.5
CDK2,ATF4,P24941,P18848,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CRX,P24941,O43186,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,16,13,16,13,0,0,0.5
CDK2,RP9,P24941,Q8TA86,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,FGF13,P24941,Q92913,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,VGLL4,P24941,Q14135,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0.5
CDK2,PA2G4,P24941,Q9UQ80,U,context,False,False,0,0,0,0,0,0,0,0,77,74,77,74,0,0,0,0,1,77,0.5098039215686274
CDK2,NICN1,P24941,Q9BSH3,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,6,0,0,0.5
CDK2,CHCHD3,P24941,Q9NX63,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,APTX,P24941,Q7Z2E3,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,H2AC7,P24941,P20671,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TSPY1,P24941,Q01534,U,context,False,False,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,2,0.6
CDK2,HNRNPA2B1,P24941,P22626,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,MORF4L2,P24941,Q15014,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,IER5,P24941,Q5VY09,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0.5
CDK2,MAGEA10,P24941,P43363,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TRMT112,P24941,Q9UI30,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ATF5,P24941,Q9Y2D1,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ORC6,P24941,Q9Y5N6,U,context,False,False,0,0,0,0,0,0,0,0,18,13,18,13,0,0,0,0,1,18,0.5757575757575758
CDK2,PCGF5,P24941,Q86SE9,U,context,False,False,0,0,0,0,0,0,0,0,22,23,22,23,0,0,0,0,1,22,0.48936170212765956
CDK2,ELOC,P24941,Q15369,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,BEX2,P24941,Q9BXY8,U,context,False,False,0,0,0,0,0,0,0,0,42,50,42,50,0,0,0,0,1,42,0.4574468085106383
CDK2,ERVK-16,P24941,P61578,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,POLR2J2,P24941,Q9GZM3,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,COMMD3,P24941,Q9UBI1,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0.5
CDK2,ING2,P24941,Q9H160,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CUEDC2,P24941,Q9H467,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,SPIN2A,P24941,Q99865,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TCF7,P24941,P36402,U,context,False,False,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0.5
CDK2,BHLHA15,P24941,Q7RTS1,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,XPA,P24941,P23025,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,BATF,P24941,Q16520,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RAD9A,P24941,Q99638,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,8,12,8,12,0,0,0.5
CDK2,DUSP5,P24941,Q16690,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ZNF664,P24941,Q8N3J9,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,KLF17,P24941,Q5JT82,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ZCCHC9,P24941,Q8N567,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RPF2,P24941,Q9H7B2,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,35,36,35,36,0,0,0.5
CDK2,IMP3,P24941,Q9NV31,U,context,False,False,0,0,0,0,0,0,0,0,29,20,29,20,0,0,0,0,1,29,0.5882352941176471
CDK2,RAB28,P24941,P51157,U,context,False,False,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,1,10,0.5
CDK2,MED6,P24941,O75586,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,OLIG2,P24941,Q13516,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,HOXC13,P24941,P31276,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RAX,P24941,Q9Y2V3,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5
CDK2,POU4F3,P24941,Q15319,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RD3,P24941,Q7Z3Z2,U,context,False,False,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,1,1,0.3333333333333333
CDK2,PHF13,P24941,Q86YI8,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,S100A11,P24941,P31949,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,6,0,0,0.5
CDK2,H3Y1,P24941,P0DPK2,U,context,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RNASE7,P24941,Q9H1E1,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,EEF1AKMT2,P24941,Q5JPI9,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,DEDD2,P24941,Q8WXF8,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,10,0,0,0.5
CDK2,GLYAT,P24941,Q6IB77,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,KRTAP4-1,P24941,Q9BYQ7,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,SSPN,P24941,Q14714,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0.5
CDK2,CHMP4B,P24941,Q9H444,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CYTH4,P24941,Q9UIA0,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,H2BC12L,P24941,P57053,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,IGHV4-28,P24941,A0A0C4DH34,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,SNX22,P24941,Q96L94,U,background,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.3333333333333333
CDK2,TMEM240,P24941,Q5SV17,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,SLC25A39,P24941,Q9BZJ4,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.5
CDK2,TRAV5,P24941,A0A0B4J249,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,AKIRIN1,P24941,Q9H9L7,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,BCL7C,P24941,Q8WUZ0,U,background,False,False,0,0,0,0,0,0,0,0,18,26,18,26,0,0,0,0,1,18,0.41304347826086957
CDK2,MAT2A,P24941,P31153,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,EIF1,P24941,P41567,U,background,False,False,0,0,0,0,0,0,0,0,9,13,9,13,0,0,0,0,1,9,0.4166666666666667
CDK2,DUSP23,P24941,Q9BVJ7,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,19,15,19,15,0,0,0.5
CDK2,IDH3B,P24941,O43837,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RSPH1,P24941,Q8WYR4,U,background,False,False,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,2,0.5
CDK2,CRYZL1,P24941,O95825,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,DKK1,P24941,O94907,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,7,0,0,0.5
CDK2,FOS,P24941,P01100,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CYB5R1,P24941,Q9UHQ9,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,28,38,28,38,0,0,0.5
CDK2,EDF1,P24941,O60869,U,background,False,False,0,0,0,0,0,0,0,0,16,24,16,24,0,0,0,0,1,16,0.40476190476190477
CDK2,KCTD13,P24941,Q8WZ19,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0.5
CDK2,LHX4,P24941,Q969G2,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,STX4,P24941,Q12846,U,background,False,False,0,0,0,0,0,0,0,0,132,130,132,130,0,0,0,0,1,132,0.5037878787878788
CDK2,MANF,P24941,P55145,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,KRTAP10-10,P24941,P60014,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CHAC2,P24941,Q8WUX2,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,PRPSAP1,P24941,Q14558,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RAB1A,P24941,P62820,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,DUS4L,P24941,O95620,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0.5
CDK2,HAPLN1,P24941,P10915,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,GDPGP1,P24941,Q6ZNW5,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,RFK,P24941,Q969G6,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0.5
CDK2,PRAF2,P24941,O60831,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,KIR3DS1,P24941,Q14943,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,MIF4GD,P24941,A9UHW6,U,background,False,False,0,0,0,0,0,0,0,0,15,16,15,16,0,0,0,0,1,15,0.48484848484848486
CDK2,CST9L,P24941,Q9H4G1,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,IGHV4-34,P24941,P06331,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,STOML2,P24941,Q9UJZ1,U,background,False,False,0,0,0,0,0,0,0,0,69,64,69,64,0,0,0,0,1,69,0.5185185185185185
CDK2,MIXL1,P24941,Q9H2W2,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TRBV13,P24941,A0A0A6YYD4,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,VSTM2B,P24941,A6NLU5,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TRBV27,P24941,A0A0K0K1C4,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,KRTAP5-9,P24941,P26371,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TXNDC9,P24941,O14530,U,background,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CLEC18A,P24941,A5D8T8,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0.5
CDK2,MASP2,P24941,O00187,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TIMM44,P24941,O43615,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ENTPD5,P24941,O75356,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,PMPCB,P24941,O75439,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,98,93,98,93,0,0,0.5
CDK2,F9,P24941,P00740,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,PLAU,P24941,P00749,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,20,35,20,35,0,0,0.5
CDK2,FGB,P24941,P02675,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,48,55,48,55,0,0,0.5
CDK2,FGG,P24941,P02679,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,19,31,19,31,0,0,0.5
CDK2,GC,P24941,P02774,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,7,16,7,16,0,0,0,0,1,7,0.32
CDK2,VTN,P24941,P04004,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,51,45,51,45,0,0,0.5
CDK2,PROC,P24941,P04070,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,9,14,9,14,0,0,0.5
CDK2,CHGB,P24941,P05060,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,8,0,0,0.5
CDK2,PCCA,P24941,P05165,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,30,23,30,23,0,0,0,0,1,30,0.5636363636363636
CDK2,PSAP,P24941,P07602,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,0,0,0.5
CDK2,INHBA,P24941,P08476,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,12,4,12,4,0,0,0.5
CDK2,F7,P24941,P08709,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,10,0,0,0.5
CDK2,PDIA4,P24941,P13667,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,HSP90B1,P24941,P14625,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,77,74,77,74,0,0,0.5
CDK2,PNLIP,P24941,P16233,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ME2,P24941,P23368,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,CFP,P24941,P27918,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,16,13,16,13,0,0,0.5
CDK2,PDIA3,P24941,P30101,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,MMP13,P24941,P45452,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,TUFM,P24941,P49411,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,GLUD2,P24941,P49448,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,PNLIPRP1,P24941,P54315,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,ALDH18A1,P24941,P54886,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CDK2,HTRA3,P24941,P83110,U,low_plausibility,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
