target,partner_uniprot,partner_sequence_sha256,anchor_positive_uniprot,U_stratum,partner_length,anchor_compartment,anchor_transmembrane,partner_transmembrane,partner_subcellular_location,meets_anchor_context_rule
KRAS,Q8NFG4,ca4fa250ce7a3c1d73bab95a5ad91fae2308e1df37e3f5ad1de422e122c4c7c0,P10398,background,579,cytoplasm,False,False,"SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000269|PubMed:24081491, ECO:0000269|PubMed:24095279, ECO:0000269|PubMed:27113757, ECO:0000269|PubMed:29848618, ECO:0000269|PubMed:31672913}. Cytoplasm, cytosol {ECO:0000269|PubMed:17028174, ECO:0000269|PubMed:18663353, ECO:0000269|PubMed:24081491, ECO:0000269|PubMed:24095279, ECO:0000269|PubMed:29848618, ECO:0000269|PubMed:31672913}. Cell projection, cilium {ECO:0000269|PubMed:23784378, ECO:0000269|PubMed:27072130}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:23784378}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:23784378}. Nucleus {ECO:0000269|PubMed:17028174, ECO:0000269|PubMed:18663353}. Note=Localizes to lysosome membrane in amino acid-depleted conditions and relocalizes to the cytosol upon refeeding (PubMed:24095279, PubMed:29848618, PubMed:31672913). Colocalizes with FNIP1 and FNIP2 in the cytoplasm (PubMed:17028174, PubMed:18663353). Also localizes to motile and non-motile cilia, centrosomes and the mitotic spindle (PubMed:23784378). {ECO:0000269|PubMed:17028174, ECO:0000269|PubMed:18663353, ECO:0000269|PubMed:23784378, ECO:0000269|PubMed:24095279, ECO:0000269|PubMed:29848618, ECO:0000269|PubMed:31672913}.",True
KRAS,Q13356,b945db30cfd89d6eefdf2076032ff50d70d7f6c404f3e4ed6345703619a10352,P10398,background,520,cytoplasm,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11435423, ECO:0000269|PubMed:8660300}. Note=May also localize to the cytoplasm and the cell membrane. {ECO:0000269|PubMed:15946952}.",False
KRAS,Q9NYJ8,7f1fbd4468e5a11cdafe3fc64fadd3907e417258259748c8a853a302e670ad01,P10398,background,693,cytoplasm,False,False,"SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:10882101, ECO:0000269|PubMed:24434549}; Peripheral membrane protein {ECO:0000269|PubMed:10882101}. Endosome membrane {ECO:0000269|PubMed:24434549}; Peripheral membrane protein {ECO:0000269|PubMed:10882101}. Lysosome membrane {ECO:0000269|PubMed:24434549}; Peripheral membrane protein {ECO:0000269|PubMed:10882101}. Cytoplasm, cytosol {ECO:0000269|PubMed:10882101, ECO:0000269|PubMed:24434549, ECO:0000269|PubMed:36681779}. Note=Following IL1 stimulation, translocation occurs from the membrane to cytosol (PubMed:10882101). Interaction with TRIM38 promotes translocation from cytosol to endosome and lysosome (PubMed:24434549). {ECO:0000269|PubMed:10882101, ECO:0000269|PubMed:24434549}.",True
KRAS,Q9UHH9,843acbe94d180235e678b9a2a2a957926baaa53fb4c921d11e8383c34e622822,P10398,background,426,cytoplasm,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11502751}.,False
KRAS,Q9Y3M8,9c3922626615e53eae6803b6373dbbf01956bc6ff27e203b2dafb74e344a5ed4,P10398,background,1113,cytoplasm,False,False,SUBCELLULAR LOCATION: Cytoplasm. Membrane; Peripheral membrane protein; Cytoplasmic side. Mitochondrion membrane; Peripheral membrane protein; Cytoplasmic side. Lipid droplet.,True
KRAS,Q99747,e4347024dd21efe71a4505f29468a39ef72b9cbf5f082dd38de48b99060e36d4,P10398,background,312,cytoplasm,False,False,SUBCELLULAR LOCATION: Membrane {ECO:0000250|UniProtKB:P81127}; Peripheral membrane protein {ECO:0000250|UniProtKB:P81127}. Golgi apparatus {ECO:0000250|UniProtKB:Q9CWZ7}.,False
KRAS,Q9H1C0,2fff11c4b185022ab1999b4b9619369440eebd4d8efd1ce394a71e0b416e9f27,P10398,background,372,cytoplasm,False,True,SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.,False
KRAS,Q5CZA5,3aa50182467f1f556aff2a257f8006cc597a18f50db2875d375bd4af92aaaca1,P10398,background,627,cytoplasm,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,False
KRAS,Q96GN5,8def93d68521fce1fb2365d1c67e2c0db2589d836a894d889c33ce133ccf2b02,P10398,background,454,cytoplasm,False,False,SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Associates with chromatin. Translocates from cytoplasm to nucleus under dexamethasone induction.,True
KRAS,Q9UHM6,ae959571e0522c4f0e01f367f828015ac0eeee87641f448610afc524f6dc5579,P10398,background,478,cytoplasm,False,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:35274137}; Multi-pass membrane protein {ECO:0000255}. Cell projection, axon {ECO:0000250|UniProtKB:Q9QXZ9}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q9QXZ9}. Perikaryon {ECO:0000250|UniProtKB:Q9QXZ9}.",False
KRAS,P51575,47a7ae3585219f3b9f76da1259215e95b57cffa881962fce3ee2f6364da7dd2a,P10398,background,399,cytoplasm,False,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10816552, ECO:0000269|PubMed:11809854}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P56373}. Note=Detected at plasma membrane lipid rafts. {ECO:0000269|PubMed:20699225}.",False
KRAS,P15289,60700b018eb23070a34534b79db845f38dc5c363a67df683ba443a5f35ae16ed,P10398,background,507,cytoplasm,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:9342345}. Lysosome {ECO:0000305|PubMed:2562955}.,False
KRAS,O75509,d9be56848c77e345f36966a43f68bb0859c29f625c2e96d1d8c97e40808d7468,P10398,background,655,cytoplasm,False,True,SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:19654028}; Single-pass type I membrane protein {ECO:0000269|PubMed:19654028}. Note=Endocytosed following oxidation in response to reactive oxygen species (ROS). {ECO:0000269|PubMed:34012073}.,False
KRAS,Q8TEV9,5e1672f222d5ccd758802187435464b197b6f01e0f14254d469f377a9c995812,P10398,background,937,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:27193190, ECO:0000269|PubMed:28195531}. Nucleus {ECO:0000269|PubMed:28195531}. Presynapse {ECO:0000250|UniProtKB:Q3UMB5}. Postsynapse {ECO:0000250|UniProtKB:Q3UMB5}. Note=Localizes mainly in the cytoplasm. {ECO:0000269|PubMed:28195531}.",True
KRAS,Q3SXZ3,19fcd6f5bb8ffcabbf67b0c3733ec62d816a792667d202267c87f6c70421a750,P10398,background,478,cytoplasm,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,False
KRAS,Q8NCM2,ac5ab31f55aae36e7d6070d8bdf6fe7d810bb0c9b837d95d3a3a0f8b596b419c,P10398,background,988,cytoplasm,False,True,SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.,False
KRAS,P31276,0f0a15e003b58706efffc537ba53d4de7de0b0b24d1d284a1f7095f62eeef51c,P10398,background,330,cytoplasm,False,False,SUBCELLULAR LOCATION: Nucleus.,False
KRAS,Q96KC9,b1f402b5f1cd8884e81ef137edb48cf99f56e3eb045b42a236e8f32b99a1766a,P10398,background,395,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q68FX6}. Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q68FX6}. Cell projection, cilium, flagellum {ECO:0000250|UniProtKB:Q8C633}. Cytoplasmic vesicle, secretory vesicle, acrosome {ECO:0000250|UniProtKB:Q8C633}. Note=Mostly cytoplasmic, but associated with the mitochondrial inner membrane during the last steps of spermatid differentiation. Localizes to the principal piece of the sperm flagellum (By similarity). {ECO:0000250|UniProtKB:Q68FX6, ECO:0000250|UniProtKB:Q8C633}.",True
KRAS,Q14108,b595efe090d1a5e418a365ba44153f2b0ebf706e5bf1ff3219a6124b5d598d71,P10398,background,478,cytoplasm,False,True,"SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000269|PubMed:17897319, ECO:0000269|PubMed:18022370, ECO:0000269|PubMed:7509809}; Multi-pass membrane protein {ECO:0000269|PubMed:17897319, ECO:0000269|PubMed:18022370, ECO:0000269|PubMed:7509809}.",False
KRAS,Q16533,80a0e8f3b1470a7fd47521e51a330a2d95a238de35c8c7d5c6475246370e8b12,P10398,background,368,cytoplasm,False,False,SUBCELLULAR LOCATION: Nucleus.,False
KRAS,P41250,e6a7a7a9a35691fea0d0b70c32f9bf1e248f2e957743c67dd341fc294cf94946,P10398,background,739,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17035524}. Cell projection, axon {ECO:0000269|PubMed:17035524}. Secreted {ECO:0000250|UniProtKB:Q9CZD3}. Secreted, extracellular exosome {ECO:0000250|UniProtKB:Q9CZD3}. Note=In transfected COS7 cells, not detected in mitochondria, nor in Golgi apparatus (PubMed:17035524). Secreted by motor neuron, possibly through the exosome pathway (By similarity). {ECO:0000250|UniProtKB:Q9CZD3, ECO:0000269|PubMed:17035524}.; SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion {ECO:0000269|PubMed:17529987, ECO:0000269|PubMed:26327585}. Cytoplasm {ECO:0000269|PubMed:26327585}.; SUBCELLULAR LOCATION: [Isoform 2]: Cytoplasm {ECO:0000269|PubMed:17529987, ECO:0000269|PubMed:26327585}. Cell projection, axon {ECO:0000269|PubMed:25168514}.",True
KRAS,Q8TDS7,40913e0ac413cfdafaf889de9c7d87d4fa96bcfc2ce76b7e4ce1d0d31b611c05,P10398,background,321,cytoplasm,False,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15037633}; Multi-pass membrane protein {ECO:0000269|PubMed:35840655, ECO:0000269|PubMed:39580805}. Note=Localized at the plasma membrane but internalized into the cytoplasm after treatment with beta-alanine. {ECO:0000269|PubMed:15037633}.",False
KRAS,Q96P50,6402c1aff6451785c10d38643b8b4f197fc4012798cf5446a5f753d836d575bb,P10398,background,834,cytoplasm,False,False,,False
KRAS,P35716,990389c3f83556981851bc70ae96075f6e176afd5ae169c125b7be3154e01095,P10398,background,441,cytoplasm,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00267, ECO:0000269|PubMed:24886874, ECO:0000269|PubMed:35938035}.",False
KRAS,Q4J6C6,86abe12957607b3c907f3d0d943c9a0d8b5a1bde9f076eb63152684b0509579a,P10398,background,727,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:16385448, ECO:0000269|PubMed:23485813}. Golgi apparatus, trans-Golgi network {ECO:0000250|UniProtKB:Q8C167}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q8C167}. Golgi apparatus {ECO:0000250|UniProtKB:Q8C167}. Nucleus {ECO:0000269|PubMed:23485813}. Note=Co-localizes with AP-1 in the trans-Golgi network (By similarity). Co-localizes with MAP2 and ACTB on the cytoskeleton (By similarity). Co-localizes with STX6 and GOSR2 at the Golgi apparatus (By similarity). {ECO:0000250|UniProtKB:Q8C167}.",True
KRAS,Q7Z3E1,0ba14e92345e90b63be2d39c6b090e486a6f38319d490fccc6b6d7d677e10278,P10398,background,657,cytoplasm,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:23275542, ECO:0000269|PubMed:30373764}.",False
KRAS,Q96GM1,da6e8fcad2358036d4660557b9f4bbdc5b01efa6c3ba8c90ed07efe37d48778b,P10398,background,343,cytoplasm,False,True,SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.,False
KRAS,O75146,321f35dcf3990dbfa340cc69c13624a87baae41bff1a86fdc98fac8a6bd032fd,P10398,background,1068,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region. Endomembrane system. Cytoplasmic vesicle, clathrin-coated vesicle membrane. Note=Membrane-associated protein, mainly localized at the endocytic compartments and in the perinuclear region.",True
KRAS,Q9H4E7,b272fd02fb738050a932f007eedcc444b8aa6b5c6168c8354c9da43468aaa776,P10398,background,631,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15023524}. Cell membrane {ECO:0000269|PubMed:15023524, ECO:0000305|PubMed:12651066}. Nucleus {ECO:0000269|PubMed:15023524}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:15023524}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:15023524}. Cell projection, filopodium {ECO:0000269|PubMed:15023524}. Note=Recruited to the plasma membrane upon binding phosphatidylinositol 3,4,5-trisphosphate (PubMed:15023524). Binds to actin filaments (PubMed:15023524). {ECO:0000269|PubMed:15023524}.",True
KRAS,Q9UF56,f086e32b89bf4adc59b45737d3868615d0941a14001bdcd64d1a31da453f1d29,P10398,background,701,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:24035498}. Nucleus {ECO:0000269|PubMed:24035498, ECO:0000269|PubMed:27234298}. Note=Present in the cytoplasm and nucleus; more abundant in the cytoplasm. {ECO:0000269|PubMed:24035498}.",True
KRAS,O76050,61d317a884cd652dae53dfd16b22b425ae217c9b7822dbf2d3f1848393e322ae,P10398,background,574,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:11585928, ECO:0000269|PubMed:20847082}. Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Perikaryon {ECO:0000250}. Cell projection, dendrite {ECO:0000250}. Postsynaptic density {ECO:0000250}. Note=Localized in the cell bodies of the pyramidal neurons and distributed along their apical dendrites. Colocalized with PSD95 in postsynaptic sites. Colocalized with CPEB3 at apical dendrites of CA1 neurons (By similarity). Colocalized with JAG1 at the cell surface. {ECO:0000250}.",True
KRAS,A6NDN3,f61856eddcfacf6910123d671f14e10cfbf2a4b58b100afcdd00ee7c96ee7f67,P10398,background,693,cytoplasm,False,False,,False
KRAS,O43815,2f2076f140c02dfc6ce4870832039fa61f57ec846e74dedddca2e52131318cba,P10398,background,780,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P70483}. Membrane {ECO:0000250|UniProtKB:P70483}; Peripheral membrane protein {ECO:0000250|UniProtKB:P70483}. Cell projection, dendritic spine {ECO:0000250|UniProtKB:P70483}. Note=CTTNBP2-binding may regulate dendritic spine distribution. {ECO:0000250|UniProtKB:P70483}.",True
KRAS,O75052,7a26fe4004129f6c33c41c0bf603dde7cbc9ef1818e9fc17bc7ec61961f4adae,P10398,background,506,cytoplasm,False,False,"SUBCELLULAR LOCATION: Cell projection, filopodium {ECO:0000250|UniProtKB:O54960}. Cell projection, podosome {ECO:0000250|UniProtKB:O54960}.",False
KRAS,Q9NXX6,91721258bc50fb59f607b8c30ba6d384777d24387ee1f622988761fb659572e6,P10398,background,385,cytoplasm,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18086888}. Chromosome, telomere {ECO:0000305|PubMed:18086888}.",False
KRAS,Q460N3,a02f86880ca58a6653ff7b446a7886173b8366857719ed6481af8b425cecc1c0,P10398,background,678,cytoplasm,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305|PubMed:16061477}.,False
KRAS,O43847,fc3b249d833c8eae74c6295b91603faed8b42c1dd75455ee3fbca5ca3e3259eb,P10398,background,1151,cytoplasm,False,False,"SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:28017472}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q8BHG1}.",False
KRAS,O75820,529c9c3d693660241f49c19c9c49141523112bd0d51c7cdb2a3505fc06b89e10,P10398,background,626,cytoplasm,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,False
KRAS,P47901,60136b71ec5806c03c0447c4f4bfdfb5903ecb6405087e3fdccd1a8e1e54e880,P10398,background,424,cytoplasm,False,True,SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:33713620}; Multi-pass membrane protein {ECO:0000255}.,False
KRAS,Q9BT40,94e938dbbf5362992039407c760b13b06b42e8d5368f3918eb95882b8dfb2b21,P10398,background,448,cytoplasm,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:12536145, ECO:0000269|PubMed:26940976, ECO:0000269|PubMed:28190456}. Cytoplasm {ECO:0000269|PubMed:10753883}. Note=Following stimulation with EGF, translocates to membrane ruffles (PubMed:12536145, PubMed:26940976). Concentrated at the periphery of the nucleus (PubMed:10753883). {ECO:0000269|PubMed:10753883, ECO:0000269|PubMed:12536145, ECO:0000269|PubMed:26940976}.",True
KRAS,P0C7A2,ce4edb5eec60aa4f934519d7e371b1ccde0f1b2f0355a15858225282e90e79cb,P10398,background,387,cytoplasm,False,False,,False
KRAS,Q8N743,6c646cbbe881f28574233916690989c0319e38045757eec9d7514b5e84f4c38e,P10398,background,410,cytoplasm,False,True,SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein.,False
KRAS,Q96BJ3,0ae766395d1e2f52ef4ff36a1c36aaeb0d2f0e1b145105919451e83c81e7b68c,P10398,background,306,cytoplasm,False,False,,False
KRAS,Q9H6R0,57aa9f766ac2ff4911bcdaff93612110c5fa2ef78403a0a9cdf6bd38016385fc,P10398,background,707,cytoplasm,False,False,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:21930779, ECO:0000269|PubMed:26100019}. Nucleus, nucleoplasm {ECO:0000269|PubMed:21930779}. Cytoplasm {ECO:0000269|PubMed:23871209, ECO:0000269|PubMed:26100019}. Nucleus {ECO:0000269|PubMed:23871209}. Inflammasome {ECO:0000269|PubMed:23871209}. Note=Predominantly in the nucleolus. During mitosis, localizes with the nucleolar organizing regions (PubMed:21930779). Upon dsRNA-binding, localizes in the inflammasome (PubMed:23871209). {ECO:0000269|PubMed:21930779, ECO:0000269|PubMed:23871209}.",True
KRAS,Q9NUQ3,4b5d447616a9d8e04637000b7d881d9dcedbc8dfac08fec097382f0624bd3050,P10398,background,528,cytoplasm,False,False,"SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000269|PubMed:15911876}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q8BHN1}.",True
KRAS,Q96KD3,a0c40f83050cb8a40a2b8e58bfe1305c6f87541cb7466d9cce659316c6b89d9c,P10398,background,344,cytoplasm,False,False,SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000250|UniProtKB:Q3UZD7}.,False
KRAS,Q9BRR0,23e02dd15f3dbe6561da53cff57e4c77349b763d79cc618faedd42ba22b85e18,P10398,background,538,cytoplasm,False,False,"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Mainly localizes in the nucleus. Under starvation conditions translocates to the cytoplasm, allowing expression of target genes involved in autophagy and lysosome biogenesis/function.",True
CDK2,Q8N782,1d1032c17e305bd71ce063f2b05f94408f858800caa8f9ec0c2dd240d5d8ada4,P20248,context,479,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,True
CDK2,P40306,48d7dbbcb12a2a65881db35ea9c5dbb2a963328bb88cf8ed3224435b8f61ec5f,P20248,context,273,nucleus,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PROSITE-ProRule:PRU00809}. Nucleus {ECO:0000250}.,True
CDK2,A6NM28,8c631968361812d1a2bbcbed0a13e6f59b07653cb170f73001f73f4cebddc600,P20248,context,416,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q62396}.,True
CDK2,Q9NXV6,e355da9624a3da2fc8fdb505794ed03d4952d96524ba6f270c9ec2f1f2fd4c22,P20248,context,580,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:12154087, ECO:0000269|PubMed:12581788}.",True
CDK2,Q9Y6R6,ff87ee6a81b9fe270c5d7e6888a6449197818ebb0d451924a72dc6a716d96de8,P20248,context,833,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,True
CDK2,Q96LW9,fd43f772c4d60a4081e890e220ee343b68b56cf55c3b4c1a0a61f2293abde9bb,P20248,context,406,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,True
CDK2,Q96K75,d8aa8c0302aaaf62dc8c23844b54ba527f587ab28d1eb38ca0a881aa5197a969,P20248,context,400,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,True
CDK2,O77932,7a76ed8d73d41e473a898c90afbd1c055ff54c6e701697c3cbe0a6e33614d0a1,P20248,context,396,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21750099, ECO:0000269|PubMed:29601584}.",True
CDK2,Q9Y5R5,b211eb13bf361cafad0b0e6c23f70cd09638029c457b2a548b5a4ee6cd5d76d8,P20248,context,561,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00070}.,True
CDK2,P25786,4368b6ca2d41eea9f7d39396d3054e380555496e57d607818ca26db0d4627422,P20248,context,263,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12181345, ECO:0000269|PubMed:34711951}. Nucleus {ECO:0000269|PubMed:12181345, ECO:0000269|PubMed:34711951}. Note=Translocated from the cytoplasm into the nucleus following interaction with AKIRIN2, which bridges the proteasome with the nuclear import receptor IPO9. {ECO:0000269|PubMed:34711951}.",True
CDK2,Q9HB71,4152669414f4324b4d1a3708db94872e7befb15b1c7b3c45193022bdeda4734e,P20248,context,228,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12895292}. Cytoplasm {ECO:0000269|PubMed:12895292}. Note=Cytoplasmic at low calcium concentrations. In neuroblastoma cells, after a retinoic acid (RA) induction and calcium increase, it localizes in both the nucleus and cytoplasm. The nuclear fraction may be phosphorylated.",True
CDK2,Q8WUJ0,e5db92c86cba59ef85c66a2d884d41db747adfed8b17f36a776cd587f5b452b7,P20248,context,223,nucleus,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:23847209, ECO:0000269|PubMed:28007894}. Cytoplasm, cytosol {ECO:0000269|PubMed:23847209}. Note=Predominantly localizes to the nucleus. {ECO:0000269|PubMed:23847209, ECO:0000269|PubMed:28007894}.",True
CDK2,O75391,5b4de54a4f562c0bd7f2cad7fff06a9e50559b941ba7927c8f4657be0c1bc2c7,P20248,context,227,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,True
CDK2,Q9NTW7,7d4293566a649f9d1e60ab47b1e12239420f265de144d6fb67664786ef23fa07,P20248,context,645,nucleus,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27353377}.,True
CDK2,Q6UUV9,378d2ad088de53b90b1543256e4ea0ac7d2ed0cc04d6cb1fbf40a3bae4db27db,P20248,context,634,nucleus,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15589160}. Nucleus {ECO:0000269|PubMed:15589160}. Note=Cytoplasmic when phosphorylated by SIK or AMPK and when sequestered by 14-3-3 proteins (PubMed:16817901). Translocated to the nucleus on Ser-151 dephosphorylation, instigated by a number of factors including calcium ion and cAMP levels (PubMed:15589160). Light stimulation triggers a nuclear accumulation in the suprachiasmatic nucleus (SCN) of the brain (By similarity). {ECO:0000250|UniProtKB:Q68ED7, ECO:0000269|PubMed:15589160, ECO:0000269|PubMed:16817901}.",True
