target,query_uniprot,anchor_gene,anchor_uniprot,partner_gene,partner_uniprot,length,anchor_length,length_ratio,localization_class,annotation_quality,uniprot_experimental_location,hpa_supported_location,hpa_all_locations,hpa_high_confidence_locations,evidence_tier,reason,uniprot_location,uniprot_signal_peptide,HPA_Ensembl,HPA_gene,HPA_reliability,UniProt_URL,HPA_URL,sequence_sha256
BRCA1,P38398,BARD1,Q99728,ANGPTL1,O95841,491,777,0.631917631917632,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10025962}.,"SIGNAL 1..23; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/O95841/entry,,6b0a971674c8cdab9bed4c0ed30da3d219941c784a0b7c110e088998924f3ff7
BRCA1,P38398,BARD1,Q99728,F9,P00740,461,777,0.5933075933075933,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:19846852, ECO:0000269|PubMed:2592373, ECO:0000269|PubMed:3857619, ECO:0000269|PubMed:8295821, ECO:0000269|PubMed:9169594}.","SIGNAL 1..28; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/P00740/entry,,32f5d032de97ea22d5e46e0ad5aeeaf19f1b5f3636dc0424cee6bf92e6035a2a
BRCA1,P38398,BARD1,Q99728,FGB,P02675,491,777,0.631917631917632,secreted,0,True,True,Endoplasmic reticulum,Endoplasmic reticulum,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10074346, ECO:0000269|PubMed:19296670, ECO:0000269|PubMed:9628725}.","SIGNAL 1..30; /evidence=""ECO:0000269|PubMed:420779, ECO:0000269|PubMed:936108, ECO:0000269|Ref.11, ECO:0000269|Ref.13""",ENSG00000171564,FGB,Enhanced,https://www.uniprot.org/uniprotkb/P02675/entry,https://www.proteinatlas.org/ENSG00000171564/subcellular,099d334605bfb4edb5cb85224874841ee1502ff1d065d464258abd2698c657c7
BRCA1,P38398,BARD1,Q99728,FGG,P02679,453,777,0.583011583011583,secreted,1,True,False,Endoplasmic reticulum;Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10074346, ECO:0000269|PubMed:19296670, ECO:0000269|PubMed:9628725}.","SIGNAL 1..26; /evidence=""ECO:0000269|PubMed:8509453, ECO:0000269|Ref.9""",ENSG00000171557,FGG,Approved,https://www.uniprot.org/uniprotkb/P02679/entry,https://www.proteinatlas.org/ENSG00000171557/subcellular,3c8245bf6fc04d67da24fd99d187901ad4e20438da5f53c8762e944b22fdb3ee
BRCA1,P38398,BARD1,Q99728,GC,P02774,474,777,0.61003861003861,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:2423133}.,"SIGNAL 1..16; /evidence=""ECO:0000269|PubMed:218624, ECO:0000269|PubMed:2423133""",,,,https://www.uniprot.org/uniprotkb/P02774/entry,,a77e64adbe95ab4db3e41df76c78ef988e636ea23f96b5367383d02bdaca0c35
BRCA1,P38398,BARD1,Q99728,VTN,P04004,478,777,0.6151866151866152,secreted,0,True,True,Endoplasmic reticulum;Vesicles,Endoplasmic reticulum;Vesicles,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000269|PubMed:2448300, ECO:0000269|PubMed:29567995}.; SUBCELLULAR LOCATION: Parasitophorous vacuole {ECO:0000269|PubMed:29567995}. Note=(Microbial infection) In P.falciparum-infected red blood cells, VTN internalization is detected at the early trophozoite stage (PubMed:29567995). Colocalizes with SERA5 at the schizont stage and with SERA5 P47 at the merozoite surface (PubMed:29567995). {ECO:0000269|PubMed:29567995}.","SIGNAL 1..19; /evidence=""ECO:0000269|PubMed:631332, ECO:0000269|PubMed:7522053""",ENSG00000109072,VTN,Supported,https://www.uniprot.org/uniprotkb/P04004/entry,https://www.proteinatlas.org/ENSG00000109072/subcellular,fa82c2431840af63c35c9c394606b0bfac8fd97301adfde8ea7ca4c5f9a1a2a5
BRCA1,P38398,BARD1,Q99728,PROC,P04070,461,777,0.5933075933075933,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:25618265}. Golgi apparatus {ECO:0000269|PubMed:22531345, ECO:0000269|PubMed:25748729}. Endoplasmic reticulum {ECO:0000269|PubMed:22531345, ECO:0000269|PubMed:25748729}.","SIGNAL 1..18; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/P04070/entry,,cf852057f4453227cc5a715f361fef11505f87941d0aa224877a55db7699a0fe
BRCA1,P38398,BARD1,Q99728,HRG,P04196,525,777,0.6756756756756757,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:21215706}.,"SIGNAL 1..18; /evidence=""ECO:0000269|PubMed:1459097""",,,,https://www.uniprot.org/uniprotkb/P04196/entry,,b7d948bfc73b642e631d6c5e30b09462cde0337f7d40467ecb70720035e836a0
BRCA1,P38398,BARD1,Q99728,SERPING1,P05155,500,777,0.6435006435006435,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:3756141, ECO:0000269|PubMed:6416294}.","SIGNAL 1..22; /evidence=""ECO:0000269|PubMed:6416294""",,,,https://www.uniprot.org/uniprotkb/P05155/entry,,c91d27d3352cd8619fffbd14d6583fb82e0a648bc8d24aff72e964c392da2589
BRCA1,P38398,BARD1,Q99728,CFI,P05156,583,777,0.7503217503217503,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space. Secreted {ECO:0000269|PubMed:6327681}.",SIGNAL 1..18,,,,https://www.uniprot.org/uniprotkb/P05156/entry,,6223f0030719fea346ff18df53bfd9a07b9cbdc7658f49f9f725c06b7353b7c4
BRCA1,P38398,BARD1,Q99728,PSAP,P07602,524,777,0.6743886743886743,secreted,0,True,True,Vesicles,Vesicles,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Lysosome {ECO:0000269|PubMed:14657016, ECO:0000269|PubMed:21835174, ECO:0000269|PubMed:22431521}.; SUBCELLULAR LOCATION: [Prosaposin]: Secreted {ECO:0000250|UniProtKB:Q61207}. Note=Secreted as a fully glycosylated 70 kDa protein composed of complex glycans. {ECO:0000250|UniProtKB:Q61207}.","SIGNAL 1..16; /evidence=""ECO:0000269|PubMed:1958198, ECO:0000269|PubMed:8323276, ECO:0007744|PubMed:25944712""",ENSG00000197746,PSAP,Supported,https://www.uniprot.org/uniprotkb/P07602/entry,https://www.proteinatlas.org/ENSG00000197746/subcellular,9f4744441296531123afbfea39bab849c1446c9d4bc00836617938372c8449fa
BRCA1,P38398,BARD1,Q99728,F7,P08709,466,777,0.5997425997425997,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:36951360}.,"SIGNAL 1..20; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/P08709/entry,,16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3
BRCA1,P38398,BARD1,Q99728,ACAA1,P09110,424,777,0.5456885456885456,peroxisomal,0,True,True,Peroxisomes,Peroxisomes,A_compartment_separation,Mature peroxisomal protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Peroxisome {ECO:0000269|PubMed:22057399, ECO:0000269|PubMed:25538232}. Note=Transported into peroxisomes following association with PEX7. {ECO:0000269|PubMed:22057399, ECO:0000269|PubMed:25538232}.",,ENSG00000060971,ACAA1,Supported,https://www.uniprot.org/uniprotkb/P09110/entry,https://www.proteinatlas.org/ENSG00000060971/subcellular,d98e27a79f6a1bfbb1abcd78c21d60147310994d2fb64082aed291246b4f80ad
BRCA1,P38398,BARD1,Q99728,LIPC,P11150,499,777,0.6422136422136422,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:2828141}.,"SIGNAL 1..22; /evidence=""ECO:0000269|PubMed:2839510""",,,,https://www.uniprot.org/uniprotkb/P11150/entry,,70ef1ae8ca11b378b5a3d0168b3fb0451bdc1572cd51691425647b2837976298
BRCA1,P38398,BARD1,Q99728,CETP,P11597,493,777,0.6344916344916345,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:24293641, ECO:0000269|PubMed:3281933}. Note=Secreted in plasma. {ECO:0000269|PubMed:3281933}.",SIGNAL 1..17,,,,https://www.uniprot.org/uniprotkb/P11597/entry,,bd8e45b1aef9315c01c2eb13419bf370f4ed06c8b8e7d209cbb101abec31b070
BRCA1,P38398,BARD1,Q99728,PNLIP,P16233,465,777,0.5984555984555985,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:25862608}.,SIGNAL 1..16,,,,https://www.uniprot.org/uniprotkb/P16233/entry,,8e144ac7eadb8b0b53e0e195deec103c4626a452c2e9d6b3d76b1590d2ef1112
BRCA1,P38398,BARD1,Q99728,CFP,P27918,469,777,0.6036036036036037,secreted,1,True,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:28264884, ECO:0000269|PubMed:31507604}.",SIGNAL 1..27,ENSG00000126759,CFP,Approved,https://www.uniprot.org/uniprotkb/P27918/entry,https://www.proteinatlas.org/ENSG00000126759/subcellular,6ca24511123cda9f3771d1af4391576f4d1ac82f7ae94d20de98d15ed198f029
BRCA1,P38398,BARD1,Q99728,PDIA3,P30101,505,777,0.6499356499356499,secretory_lumen,0,True,True,Endoplasmic reticulum,Endoplasmic reticulum,A_compartment_separation,Mature secretory_lumen protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:23826168}. Endoplasmic reticulum lumen {ECO:0000250|UniProtKB:P11598}. Melanosome {ECO:0000269|PubMed:12643545, ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:12643545). {ECO:0000269|PubMed:12643545}.","SIGNAL 1..24; /evidence=""ECO:0000269|PubMed:12665801, ECO:0000269|PubMed:1286669, ECO:0000269|PubMed:7487104, ECO:0000269|PubMed:9150948, ECO:0000269|PubMed:9399589, ECO:0007744|PubMed:25944712""",ENSG00000167004,PDIA3,Enhanced,https://www.uniprot.org/uniprotkb/P30101/entry,https://www.proteinatlas.org/ENSG00000167004/subcellular,2246e027ea031edb3b93e1ea9ac0b693e9fcc25fe5a5d1b2ee7381119fad1162
BRCA1,P38398,BARD1,Q99728,MMP13,P45452,471,777,0.6061776061776062,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000305|PubMed:8576151}. Secreted {ECO:0000269|PubMed:8576151}.","SIGNAL 1..19; /evidence=""ECO:0000269|PubMed:8576151""",,,,https://www.uniprot.org/uniprotkb/P45452/entry,,5ae8fa403b7a6a5166305caad46d6b2b661dd0cc41344f282175ed24eb3781f0
BRCA1,P38398,BARD1,Q99728,PNLIPRP1,P54315,467,777,0.601029601029601,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:1379598, ECO:0000269|PubMed:19824014}.","SIGNAL 1..17; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/P54315/entry,,13ccfaaaead32aff5168a8df2c993694c11e52cece2b1ed340871a7a7dd0bc93
BRCA1,P38398,BARD1,Q99728,HTRA3,P83110,453,777,0.583011583011583,secreted,1,True,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:21321049}. Note=Secretion increased during decidualization of endometrial stromal cells.,"SIGNAL 1..17; /evidence=""ECO:0000255""",ENSG00000170801,HTRA3,Approved,https://www.uniprot.org/uniprotkb/P83110/entry,https://www.proteinatlas.org/ENSG00000170801/subcellular,ee7938fcf38aa4bc1774507b60eaa6ed4a098e4fb1dace953535afee2029826b
BRCA1,P38398,BARD1,Q99728,LGALS3BP,Q08380,585,777,0.752895752895753,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:8390986}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:9501082}.","SIGNAL 1..18; /evidence=""ECO:0000269|PubMed:8390986, ECO:0000269|PubMed:8454062, ECO:0000269|PubMed:8757764""",,,,https://www.uniprot.org/uniprotkb/Q08380/entry,,3a59abed5ecc409100870d1be3d9c82bed9cb1cc411ca91c1e7c3f767010db95
BRCA1,P38398,BARD1,Q99728,LOXL1,Q08397,574,777,0.7387387387387387,secreted,1,True,False,Endoplasmic reticulum,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000269|PubMed:35328709}. Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:P97873}.","SIGNAL 1..25; /evidence=""ECO:0000255""",ENSG00000129038,LOXL1,Approved,https://www.uniprot.org/uniprotkb/Q08397/entry,https://www.proteinatlas.org/ENSG00000129038/subcellular,89a03eff904685e3e3841d792aba8ad601f7c9b6d9152cabe5a005874735b1f0
BRCA1,P38398,BARD1,Q99728,HABP2,Q14520,560,777,0.7207207207207207,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:8827452}. Note=Secreted as an inactive single-chain precursor and is then activated to a heterodimeric form.,"SIGNAL 1..23; /evidence=""ECO:0000269|PubMed:8827452""",,,,https://www.uniprot.org/uniprotkb/Q14520/entry,,bb40432da7775c11d1791393c2b9ba5ed1ee59279bfaf1df8aa3774702cb804d
BRCA1,P38398,BARD1,Q99728,ANGPT1,Q15389,498,777,0.640926640926641,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:8980223}.,"SIGNAL 1..15; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q15389/entry,,9161753d4a3aed6dd365d4dd67f36b96eeaee3eb7d9c43f362bdea5378fd569b
BRCA1,P38398,BARD1,Q99728,PRSS53,Q2L4Q9,553,777,0.7117117117117117,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:16566820}.,"SIGNAL 1..23; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q2L4Q9/entry,,1f9d424a9c45b643d038f0305401a8ca574d4be45e851342d4dbe1eef820f623
BRCA1,P38398,BARD1,Q99728,PKDCC,Q504Y2,493,777,0.6344916344916345,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:25171405}. Golgi apparatus {ECO:0000250|UniProtKB:Q5RJI4}.,"SIGNAL 1..32; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q504Y2/entry,,cb2b8548db6188d9186fcbe306a7da1f62f03efb101ee3d590b40ba460d6f7a8
BRCA1,P38398,BARD1,Q99728,ARSI,Q5FYB1,569,777,0.7323037323037324,secreted,1,True,False,Golgi apparatus;Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:19262745}. Endoplasmic reticulum {ECO:0000269|PubMed:19262745}. Note=Localized in the intracellular granular structures.,"SIGNAL 1..23; /evidence=""ECO:0000255""",ENSG00000183876,ARSI,Approved,https://www.uniprot.org/uniprotkb/Q5FYB1/entry,https://www.proteinatlas.org/ENSG00000183876/subcellular,934ec0522eb9ff5495331cad5258ed4aacfc98a51b6907f40c955d3ae9ac907b
BRCA1,P38398,BARD1,Q99728,PI16,Q6UXB8,463,777,0.5958815958815958,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:15344909, ECO:0000269|PubMed:17062675, ECO:0000269|PubMed:22171320}.","SIGNAL 1..27; /evidence=""ECO:0000269|PubMed:15344909""",,,,https://www.uniprot.org/uniprotkb/Q6UXB8/entry,,31e4e2960ffccd32f13dd8b7495d0d0558fc6589c2fb7f5382fba63df0111410
BRCA1,P38398,BARD1,Q99728,ADAMTSL5,Q6ZMM2,481,777,0.6190476190476191,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:23010571}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:23010571}. Note=Colocalized with fibrillin microfibrils. Predominantly distributed in baso-lateral regions of fibroblast extracellular matrix.","SIGNAL 1..42; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q6ZMM2/entry,,49d2bcd69d651fc4d5c779c770f67a4c2e75a8da4eae6da26e94574214657de4
BRCA1,P38398,BARD1,Q99728,POGLUT1,Q8NBL1,392,777,0.5045045045045045,secretory_lumen,0,True,True,Endoplasmic reticulum,Endoplasmic reticulum,A_compartment_separation,Mature secretory_lumen protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:16524674, ECO:0000269|PubMed:24387993, ECO:0000269|PubMed:27807076}.","SIGNAL 1..23; /evidence=""ECO:0000269|PubMed:15340161""",ENSG00000163389,POGLUT1,Supported,https://www.uniprot.org/uniprotkb/Q8NBL1/entry,https://www.proteinatlas.org/ENSG00000163389/subcellular,74b1b43374bb90b3d4eab7556eb4557d2f3c3f1f4d8503df9df7beb895e0a6a6
BRCA1,P38398,BARD1,Q99728,PLBD2,Q8NHP8,589,777,0.758043758043758,secretory_lumen,1,True,False,,,A_compartment_separation,Mature secretory_lumen protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Lysosome lumen {ECO:0000269|PubMed:17105447}.,"SIGNAL 1..41; /evidence=""ECO:0000269|PubMed:17105447""",,,,https://www.uniprot.org/uniprotkb/Q8NHP8/entry,,b1d62b98d8f941319fd71f7ffc8e6ef3fef7fa008800fc5820995d706400dbaa
BRCA1,P38398,BARD1,Q99728,NDNF,Q8TB73,568,777,0.731016731016731,secreted,0,True,True,Vesicles,Vesicles,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:20969804, ECO:0000269|PubMed:24706764, ECO:0000269|PubMed:31883645}.","SIGNAL 1..19; /evidence=""ECO:0000255""",ENSG00000173376,NDNF,Supported,https://www.uniprot.org/uniprotkb/Q8TB73/entry,https://www.proteinatlas.org/ENSG00000173376/subcellular,c104d47b5f3b6894139103843b997b17da7041b2520d2290bf5b6c08b6ac114a
BRCA1,P38398,BARD1,Q99728,HPSE2,Q8WWQ2,592,777,0.7619047619047619,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:20576607}.","SIGNAL 1..41; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q8WWQ2/entry,,038f3bdd36762423f8261f67b2c111b4ac87ba9d41d2303ec2da96ef05f29ee3
BRCA1,P38398,BARD1,Q99728,ERLEC1,Q96DZ1,483,777,0.6216216216216216,secretory_lumen,1,True,False,,,A_compartment_separation,Mature secretory_lumen protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:16531414, ECO:0000269|PubMed:18502753}.","SIGNAL 1..33; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q96DZ1/entry,,26f36a69dfa946b2abc5132b3e1d1b354d0c983225d4e99307996f38af81bacc
BRCA1,P38398,BARD1,Q99728,ERO1A,Q96HE7,468,777,0.6023166023166023,secretory_lumen,1,True,False,,,A_compartment_separation,Mature secretory_lumen protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10671517, ECO:0000269|PubMed:14517240}; Peripheral membrane protein {ECO:0000269|PubMed:10671517, ECO:0000269|PubMed:14517240}; Lumenal side {ECO:0000269|PubMed:10671517, ECO:0000269|PubMed:14517240}. Golgi apparatus lumen {ECO:0000269|PubMed:29858230}. Secreted {ECO:0000269|PubMed:29858230}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q8R4A1}. Note=The association with ERP44 is essential for its retention in the endoplasmic reticulum (PubMed:29858230). In neurons, it localizes to dendrites (By similarity). {ECO:0000250|UniProtKB:Q8R4A1, ECO:0000269|PubMed:29858230}.","SIGNAL 1..23; /evidence=""ECO:0000269|PubMed:11707280""",,,,https://www.uniprot.org/uniprotkb/Q96HE7/entry,,d7e9f5b93bceb3ea7e6b5279702ecb4cadc764e9dfee2fb1496e393a53bfda0e
BRCA1,P38398,BARD1,Q99728,CNDP1,Q96KN2,507,777,0.6525096525096525,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12473676, ECO:0000269|PubMed:7116644}.","SIGNAL 1..25; /evidence=""ECO:0000269|PubMed:12473676""",,,,https://www.uniprot.org/uniprotkb/Q96KN2/entry,,aba23f105472539e56d56cbe1ab9805047b289ad6e6c9112141854120d5b3857
