target,model,positive_subset,U_stratum,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
BECN1,ipin_optimized,exclude_prior_train_development_P_and_homomers,background,1,150,151,0.3933333333333333,0.010869565217391304,92,92,92.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,tuna_retrained,all_P,all_U,3,300,303,0.8433333333333334,0.5070422535211268,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,40.4,0.6713860725233041,1.0,2.0,0.6666666666666666,0.2,20.2,0.6713860725233041,1.0,2.0,0.6666666666666666,0.1,10.1,0.6713860725233041,1.0
BECN1,tuna_retrained,all_P,context,3,150,153,0.8622222222222222,0.5158730158730158,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6713860725233041,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.6713860725233041,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.6713860725233041,1.0
BECN1,tuna_retrained,all_P,background,3,150,153,0.8244444444444444,0.6788617886178862,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7653606369886217,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.7653606369886217,1.0
BECN1,tuna_retrained,exclude_development_P,all_U,3,300,303,0.8433333333333334,0.5070422535211268,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,40.4,0.6713860725233041,1.0,2.0,0.6666666666666666,0.2,20.2,0.6713860725233041,1.0,2.0,0.6666666666666666,0.1,10.1,0.6713860725233041,1.0
BECN1,tuna_retrained,exclude_development_P,context,3,150,153,0.8622222222222222,0.5158730158730158,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6713860725233041,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.6713860725233041,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.6713860725233041,1.0
BECN1,tuna_retrained,exclude_development_P,background,3,150,153,0.8244444444444444,0.6788617886178862,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7653606369886217,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.7653606369886217,1.0
BECN1,tuna_retrained,exclude_development_P_and_homomers,all_U,3,300,303,0.8433333333333334,0.5070422535211268,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,40.4,0.6713860725233041,1.0,2.0,0.6666666666666666,0.2,20.2,0.6713860725233041,1.0,2.0,0.6666666666666666,0.1,10.1,0.6713860725233041,1.0
BECN1,tuna_retrained,exclude_development_P_and_homomers,context,3,150,153,0.8622222222222222,0.5158730158730158,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.6713860725233041,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.6713860725233041,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.6713860725233041,1.0
BECN1,tuna_retrained,exclude_development_P_and_homomers,background,3,150,153,0.8244444444444444,0.6788617886178862,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7653606369886217,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.7653606369886217,1.0
BECN1,tuna_retrained,exclude_prior_train_development_P,all_U,1,300,301,0.5366666666666666,0.007142857142857143,140,140,140.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,tuna_retrained,exclude_prior_train_development_P,context,1,150,151,0.6,0.01639344262295082,61,61,61.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,tuna_retrained,exclude_prior_train_development_P,background,1,150,151,0.47333333333333333,0.0125,80,80,80.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,tuna_retrained,exclude_prior_train_development_P_and_homomers,all_U,1,300,301,0.5366666666666666,0.007142857142857143,140,140,140.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,tuna_retrained,exclude_prior_train_development_P_and_homomers,context,1,150,151,0.6,0.01639344262295082,61,61,61.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BECN1,tuna_retrained,exclude_prior_train_development_P_and_homomers,background,1,150,151,0.47333333333333333,0.0125,80,80,80.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
